Date,Open,High,Low,Close,Volume,OpenInt
2017-10-24,15.0495,15.0699,15.0495,15.0699,710,0
2017-10-25,15,15,14.94,14.94,50152,0
2017-10-26,14.94,14.94,14.94,14.94,50185,0
2017-10-27,14.98,14.98,14.95,14.97,3073,0
2017-10-30,14.95,14.95,14.8653,14.8653,688,0
2017-10-31,14.92,14.96,14.92,14.95,1176,0
2017-11-01,14.95,14.95,14.95,14.95,1102,0
2017-11-02,14.95,14.95,14.95,14.95,901,0
2017-11-03,14.94,14.94,14.8942,14.91,5286,0
2017-11-06,14.91,14.91,14.91,14.91,0,0
2017-11-07,14.91,14.91,14.91,14.91,105,0
2017-11-08,14.91,14.91,14.91,14.91,0,0
2017-11-09,14.829,14.829,14.79,14.79,336,0
2017-11-10,14.79,14.79,14.79,14.79,354,0
